,label
GCF_007993775.1_ASM799377v1_1857,True
GCF_007993775.1_ASM799377v1_207,True
GCF_007993775.1_ASM799377v1_2134,True
GCF_007993775.1_ASM799377v1_2184,True
GCF_007993775.1_ASM799377v1_219,True
GCF_007993775.1_ASM799377v1_2212,True
GCF_007993775.1_ASM799377v1_2347,True
GCF_007993775.1_ASM799377v1_2588,True
GCF_007993775.1_ASM799377v1_2651,False
GCF_007993775.1_ASM799377v1_2788,True
GCF_007993775.1_ASM799377v1_2802,True
GCF_007993775.1_ASM799377v1_2887,True
GCF_007993775.1_ASM799377v1_2908,True
GCF_007993775.1_ASM799377v1_2910,True
GCF_007993775.1_ASM799377v1_2932,True
GCF_007993775.1_ASM799377v1_3034,True
GCF_007993775.1_ASM799377v1_3112,True
GCF_007993775.1_ASM799377v1_3132,True
GCF_007993775.1_ASM799377v1_3174,True
GCF_007993775.1_ASM799377v1_3176,True
GCF_007993775.1_ASM799377v1_3178,True
GCF_007993775.1_ASM799377v1_3181,True
GCF_007993775.1_ASM799377v1_3219,True
GCF_007993775.1_ASM799377v1_3267,True
GCF_007993775.1_ASM799377v1_3307,True
GCF_007993775.1_ASM799377v1_331,True
GCF_007993775.1_ASM799377v1_3365,True
GCF_007993775.1_ASM799377v1_3389,True
GCF_007993775.1_ASM799377v1_3450,True
GCF_007993775.1_ASM799377v1_3515,True
GCF_007993775.1_ASM799377v1_3593,True
GCF_007993775.1_ASM799377v1_3622,True
GCF_007993775.1_ASM799377v1_3650,True
GCF_007993775.1_ASM799377v1_3698,True
GCF_007993775.1_ASM799377v1_3699,True
GCF_007993775.1_ASM799377v1_3861,True
GCF_007993775.1_ASM799377v1_3874,True
GCF_007993775.1_ASM799377v1_3958,True
GCF_007993775.1_ASM799377v1_3964,True
GCF_007993775.1_ASM799377v1_4162,True
GCF_007993775.1_ASM799377v1_4202,True
GCF_007993775.1_ASM799377v1_4342,True
GCF_007993775.1_ASM799377v1_440,True
GCF_007993775.1_ASM799377v1_4475,True
GCF_007993775.1_ASM799377v1_4520,True
GCF_007993775.1_ASM799377v1_4566,True
GCF_007993775.1_ASM799377v1_4590,True
GCF_007993775.1_ASM799377v1_4606,True
GCF_007993775.1_ASM799377v1_4607,True
GCF_007993775.1_ASM799377v1_4635,True
GCF_007993775.1_ASM799377v1_4659,True
GCF_007993775.1_ASM799377v1_4682,True
GCF_007993775.1_ASM799377v1_4696,True
GCF_007993775.1_ASM799377v1_4930,True
GCF_007993775.1_ASM799377v1_5014,True
GCF_007993775.1_ASM799377v1_5016,True
GCF_007993775.1_ASM799377v1_5157,True
GCF_007993775.1_ASM799377v1_53,True
GCF_007993775.1_ASM799377v1_5339,True
GCF_007993775.1_ASM799377v1_5679,True
GCF_007993775.1_ASM799377v1_5794,True
GCF_007993775.1_ASM799377v1_5835,True
GCF_007993775.1_ASM799377v1_5920,True
GCF_007993775.1_ASM799377v1_5937,True
GCF_007993775.1_ASM799377v1_71,True
GCF_007993775.1_ASM799377v1_904,True
GCF_007993775.1_ASM799377v1_993,True
GCF_008001235.1_ASM800123v1_1,True
GCF_008001235.1_ASM800123v1_1147,True
GCF_008001235.1_ASM800123v1_1407,True
GCF_008001235.1_ASM800123v1_1530,True
GCF_008001235.1_ASM800123v1_1536,True
GCF_008001235.1_ASM800123v1_1881,True
GCF_008001235.1_ASM800123v1_1960,True
GCF_008001235.1_ASM800123v1_1961,True
GCF_008001235.1_ASM800123v1_2,True
GCF_008001235.1_ASM800123v1_2063,True
GCF_008001235.1_ASM800123v1_2122,True
GCF_008001235.1_ASM800123v1_2123,True
GCF_008001235.1_ASM800123v1_2141,True
GCF_008001235.1_ASM800123v1_2213,True
GCF_008001235.1_ASM800123v1_2535,True
GCF_008001235.1_ASM800123v1_2614,True
GCF_008001235.1_ASM800123v1_270,True
GCF_008001235.1_ASM800123v1_3,True
GCF_008001235.1_ASM800123v1_3128,True
GCF_008001235.1_ASM800123v1_3187,True
GCF_008001235.1_ASM800123v1_3188,True
GCF_008001235.1_ASM800123v1_3409,True
GCF_008001235.1_ASM800123v1_3540,True
GCF_008001235.1_ASM800123v1_3573,True
GCF_008001235.1_ASM800123v1_3574,True
GCF_008001235.1_ASM800123v1_3575,True
GCF_008001235.1_ASM800123v1_3576,True
GCF_008001235.1_ASM800123v1_3578,True
GCF_008001235.1_ASM800123v1_4,True
GCF_008001235.1_ASM800123v1_643,True
GCF_008001235.1_ASM800123v1_673,True
GCF_008001235.1_ASM800123v1_688,True
GCF_008001235.1_ASM800123v1_704,True
GCF_008001235.1_ASM800123v1_790,True
GCF_008065095.1_ASM806509v1_1636,True
GCF_008065095.1_ASM806509v1_1637,True
GCF_008065095.1_ASM806509v1_2146,True
GCF_008065095.1_ASM806509v1_2535,False
GCF_008065095.1_ASM806509v1_2544,True
GCF_008065095.1_ASM806509v1_2604,True
GCF_008065095.1_ASM806509v1_267,True
GCF_008065095.1_ASM806509v1_2701,True
GCF_008065095.1_ASM806509v1_2847,True
GCF_008065095.1_ASM806509v1_3028,True
GCF_008065095.1_ASM806509v1_3671,True
GCF_008065095.1_ASM806509v1_3691,True
GCF_008065095.1_ASM806509v1_4030,True
GCF_008065095.1_ASM806509v1_4143,True
GCF_008065095.1_ASM806509v1_4208,True
GCF_008065095.1_ASM806509v1_4478,True
GCF_008065095.1_ASM806509v1_4494,True
GCF_008065095.1_ASM806509v1_4670,True
GCF_008065095.1_ASM806509v1_475,True
GCF_008065095.1_ASM806509v1_5599,True
GCF_008065095.1_ASM806509v1_5601,True
GCF_008065095.1_ASM806509v1_5611,True
GCF_008065095.1_ASM806509v1_6074,True
GCF_008065095.1_ASM806509v1_621,True
GCF_008065095.1_ASM806509v1_6358,True
GCF_008065095.1_ASM806509v1_7288,True
GCF_008065095.1_ASM806509v1_7351,False
GCF_008065095.1_ASM806509v1_893,True
GCF_008065135.1_ASM806513v1_1010,True
GCF_008065135.1_ASM806513v1_1127,True
GCF_008065135.1_ASM806513v1_119,True
GCF_008065135.1_ASM806513v1_1275,True
GCF_008065135.1_ASM806513v1_1303,True
GCF_008065135.1_ASM806513v1_1311,False
GCF_008065135.1_ASM806513v1_1332,True
GCF_008065135.1_ASM806513v1_1400,True
GCF_008065135.1_ASM806513v1_1404,True
GCF_008065135.1_ASM806513v1_1433,True
GCF_008065135.1_ASM806513v1_1566,True
GCF_008065135.1_ASM806513v1_1726,True
GCF_008065135.1_ASM806513v1_1727,True
GCF_008065135.1_ASM806513v1_1785,True
GCF_008065135.1_ASM806513v1_1836,True
GCF_008065135.1_ASM806513v1_1895,True
GCF_008065135.1_ASM806513v1_1918,True
GCF_008065135.1_ASM806513v1_1991,True
GCF_008065135.1_ASM806513v1_2145,True
GCF_008065135.1_ASM806513v1_2193,True
GCF_008065135.1_ASM806513v1_22,True
GCF_008065135.1_ASM806513v1_2265,True
GCF_008065135.1_ASM806513v1_2416,True
GCF_008065135.1_ASM806513v1_2571,True
GCF_008065135.1_ASM806513v1_263,True
GCF_008065135.1_ASM806513v1_2666,True
GCF_008065135.1_ASM806513v1_2743,True
GCF_008065135.1_ASM806513v1_2745,True
GCF_008065135.1_ASM806513v1_2780,True
GCF_008065135.1_ASM806513v1_2792,True
GCF_008065135.1_ASM806513v1_2812,True
GCF_008065135.1_ASM806513v1_2841,True
GCF_008065135.1_ASM806513v1_289,True
GCF_008065135.1_ASM806513v1_291,True
GCF_008065135.1_ASM806513v1_2913,True
GCF_008065135.1_ASM806513v1_2931,True
GCF_008065135.1_ASM806513v1_2941,True
GCF_008065135.1_ASM806513v1_2944,True
GCF_008065135.1_ASM806513v1_2947,True
GCF_008065135.1_ASM806513v1_2977,True
GCF_008065135.1_ASM806513v1_3088,True
GCF_008065135.1_ASM806513v1_3153,True
GCF_008065135.1_ASM806513v1_3438,False
GCF_008065135.1_ASM806513v1_3514,True
GCF_008065135.1_ASM806513v1_3629,True
GCF_008065135.1_ASM806513v1_3712,True
GCF_008065135.1_ASM806513v1_3819,True
GCF_008065135.1_ASM806513v1_3857,True
GCF_008065135.1_ASM806513v1_390,True
GCF_008065135.1_ASM806513v1_4074,False
GCF_008065135.1_ASM806513v1_4147,True
GCF_008065135.1_ASM806513v1_4162,True
GCF_008065135.1_ASM806513v1_4164,True
GCF_008065135.1_ASM806513v1_4197,True
GCF_008065135.1_ASM806513v1_4256,False
GCF_008065135.1_ASM806513v1_4323,True
GCF_008065135.1_ASM806513v1_4409,True
GCF_008065135.1_ASM806513v1_4545,True
GCF_008065135.1_ASM806513v1_4546,True
GCF_008065135.1_ASM806513v1_4713,True
GCF_008065135.1_ASM806513v1_4760,True
GCF_008065135.1_ASM806513v1_4780,True
GCF_008065135.1_ASM806513v1_4782,True
GCF_008065135.1_ASM806513v1_486,True
GCF_008065135.1_ASM806513v1_4986,True
GCF_008065135.1_ASM806513v1_5073,True
GCF_008065135.1_ASM806513v1_5140,True
GCF_008065135.1_ASM806513v1_5185,True
GCF_008065135.1_ASM806513v1_5318,True
GCF_008065135.1_ASM806513v1_5337,True
GCF_008065135.1_ASM806513v1_5345,True
GCF_008065135.1_ASM806513v1_541,True
GCF_008065135.1_ASM806513v1_5429,True
GCF_008065135.1_ASM806513v1_5446,True
GCF_008065135.1_ASM806513v1_5636,True
GCF_008065135.1_ASM806513v1_5698,True
GCF_008065135.1_ASM806513v1_59,True
GCF_008065135.1_ASM806513v1_668,True
GCF_008065135.1_ASM806513v1_817,True
GCF_008065135.1_ASM806513v1_852,True
GCF_008065135.1_ASM806513v1_853,True
GCF_008065135.1_ASM806513v1_93,True
GCF_008065135.1_ASM806513v1_935,True
GCF_008087625.1_ASM808762v1_102,True
GCF_008087625.1_ASM808762v1_1127,True
GCF_008087625.1_ASM808762v1_1135,True
GCF_008087625.1_ASM808762v1_1338,True
GCF_008087625.1_ASM808762v1_1427,True
GCF_008087625.1_ASM808762v1_1465,True
GCF_008087625.1_ASM808762v1_1535,True
GCF_008087625.1_ASM808762v1_1593,True
GCF_008087625.1_ASM808762v1_1594,True
GCF_008087625.1_ASM808762v1_1655,True
GCF_008087625.1_ASM808762v1_1656,True
GCF_008087625.1_ASM808762v1_1682,True
GCF_008087625.1_ASM808762v1_1770,True
GCF_008087625.1_ASM808762v1_1774,True
GCF_008087625.1_ASM808762v1_18,True
GCF_008087625.1_ASM808762v1_182,True
GCF_008087625.1_ASM808762v1_1869,True
GCF_008087625.1_ASM808762v1_189,True
GCF_008087625.1_ASM808762v1_2013,True
GCF_008087625.1_ASM808762v1_2508,True
GCF_008087625.1_ASM808762v1_2583,True
GCF_008087625.1_ASM808762v1_2588,True
GCF_008087625.1_ASM808762v1_2590,True
GCF_008087625.1_ASM808762v1_278,True
GCF_008087625.1_ASM808762v1_2974,True
GCF_008087625.1_ASM808762v1_3035,False
GCF_008087625.1_ASM808762v1_3079,True
GCF_008087625.1_ASM808762v1_3089,True
GCF_008087625.1_ASM808762v1_309,True
GCF_008087625.1_ASM808762v1_3129,True
GCF_008087625.1_ASM808762v1_3192,True
GCF_008087625.1_ASM808762v1_3401,True
GCF_008087625.1_ASM808762v1_3428,True
GCF_008087625.1_ASM808762v1_3443,True
GCF_008087625.1_ASM808762v1_345,True
GCF_008087625.1_ASM808762v1_3645,True
GCF_008087625.1_ASM808762v1_3667,True
GCF_008087625.1_ASM808762v1_3710,True
GCF_008087625.1_ASM808762v1_3737,True
GCF_008087625.1_ASM808762v1_3899,True
GCF_008087625.1_ASM808762v1_3900,True
GCF_008087625.1_ASM808762v1_4026,True
GCF_008087625.1_ASM808762v1_4064,True
GCF_008087625.1_ASM808762v1_4263,True
GCF_008087625.1_ASM808762v1_433,True
GCF_008087625.1_ASM808762v1_451,True
GCF_008087625.1_ASM808762v1_4776,True
GCF_008087625.1_ASM808762v1_486,True
GCF_008087625.1_ASM808762v1_487,True
GCF_008087625.1_ASM808762v1_4932,True
GCF_008087625.1_ASM808762v1_5130,True
GCF_008087625.1_ASM808762v1_518,True
GCF_008087625.1_ASM808762v1_520,True
GCF_008087625.1_ASM808762v1_5211,True
GCF_008087625.1_ASM808762v1_528,True
GCF_008087625.1_ASM808762v1_5306,True
GCF_008087625.1_ASM808762v1_5307,True
GCF_008087625.1_ASM808762v1_5308,True
GCF_008087625.1_ASM808762v1_5481,True
GCF_008087625.1_ASM808762v1_552,True
GCF_008087625.1_ASM808762v1_5528,True
GCF_008087625.1_ASM808762v1_5662,True
GCF_008087625.1_ASM808762v1_5808,True
GCF_008087625.1_ASM808762v1_5853,True
GCF_008087625.1_ASM808762v1_5918,True
GCF_008087625.1_ASM808762v1_606,True
GCF_008087625.1_ASM808762v1_6090,True
GCF_008087625.1_ASM808762v1_6092,True
GCF_008087625.1_ASM808762v1_6133,True
GCF_008087625.1_ASM808762v1_6210,True
GCF_008087625.1_ASM808762v1_6238,True
GCF_008087625.1_ASM808762v1_6250,True
GCF_008087625.1_ASM808762v1_6285,True
GCF_008087625.1_ASM808762v1_6302,True
GCF_008087625.1_ASM808762v1_6462,True
GCF_008087625.1_ASM808762v1_6698,True
GCF_008087625.1_ASM808762v1_6912,True
GCF_008087625.1_ASM808762v1_695,True
GCF_008087625.1_ASM808762v1_7027,True
GCF_008087625.1_ASM808762v1_711,True
GCF_008087625.1_ASM808762v1_7182,True
GCF_008087625.1_ASM808762v1_730,True
GCF_008087625.1_ASM808762v1_7314,True
GCF_008087625.1_ASM808762v1_7351,True
GCF_008087625.1_ASM808762v1_7356,True
GCF_008087625.1_ASM808762v1_7451,True
GCF_008087625.1_ASM808762v1_7458,False
GCF_008087625.1_ASM808762v1_7460,True
GCF_008087625.1_ASM808762v1_7508,True
GCF_008087625.1_ASM808762v1_7559,True
GCF_008087625.1_ASM808762v1_7650,False
GCF_008087625.1_ASM808762v1_7686,True
GCF_008087625.1_ASM808762v1_770,True
GCF_008087625.1_ASM808762v1_7706,True
GCF_008087665.1_ASM808766v1_1036,False
GCF_008087665.1_ASM808766v1_1065,True
GCF_008087665.1_ASM808766v1_1125,True
GCF_008087665.1_ASM808766v1_1136,True
GCF_008087665.1_ASM808766v1_1271,True
GCF_008087665.1_ASM808766v1_1336,True
GCF_008087665.1_ASM808766v1_1351,True
GCF_008087665.1_ASM808766v1_1361,True
GCF_008087665.1_ASM808766v1_1388,True
GCF_008087665.1_ASM808766v1_1419,True
GCF_008087665.1_ASM808766v1_1527,True
GCF_008087665.1_ASM808766v1_1543,True
GCF_008087665.1_ASM808766v1_1576,True
GCF_008087665.1_ASM808766v1_1586,True
GCF_008087665.1_ASM808766v1_1613,True
GCF_008087665.1_ASM808766v1_1654,True
GCF_008087665.1_ASM808766v1_1680,True
GCF_008087665.1_ASM808766v1_1950,True
GCF_008087665.1_ASM808766v1_1954,True
GCF_008087665.1_ASM808766v1_2032,True
GCF_008087665.1_ASM808766v1_2037,True
GCF_008087665.1_ASM808766v1_2107,True
GCF_008087665.1_ASM808766v1_211,True
GCF_008087665.1_ASM808766v1_2113,True
GCF_008087665.1_ASM808766v1_2143,True
GCF_008087665.1_ASM808766v1_224,True
GCF_008087665.1_ASM808766v1_2249,True
GCF_008087665.1_ASM808766v1_2301,True
GCF_008087665.1_ASM808766v1_2422,True
GCF_008087665.1_ASM808766v1_2542,True
GCF_008087665.1_ASM808766v1_2586,True
GCF_008087665.1_ASM808766v1_2739,False
GCF_008087665.1_ASM808766v1_2764,True
GCF_008087665.1_ASM808766v1_2810,True
GCF_008087665.1_ASM808766v1_2823,True
GCF_008087665.1_ASM808766v1_2895,True
GCF_008087665.1_ASM808766v1_292,False
GCF_008087665.1_ASM808766v1_2944,True
GCF_008087665.1_ASM808766v1_2985,True
GCF_008087665.1_ASM808766v1_2987,True
GCF_008087665.1_ASM808766v1_3097,True
GCF_008087665.1_ASM808766v1_3135,True
GCF_008087665.1_ASM808766v1_3144,True
GCF_008087665.1_ASM808766v1_3189,True
GCF_008087665.1_ASM808766v1_3269,True
GCF_008087665.1_ASM808766v1_3278,True
GCF_008087665.1_ASM808766v1_328,True
GCF_008087665.1_ASM808766v1_3314,True
GCF_008087665.1_ASM808766v1_3392,True
GCF_008087665.1_ASM808766v1_3700,True
GCF_008087665.1_ASM808766v1_3732,True
GCF_008087665.1_ASM808766v1_3797,True
GCF_008087665.1_ASM808766v1_3804,True
GCF_008087665.1_ASM808766v1_3953,True
GCF_008087665.1_ASM808766v1_405,True
GCF_008087665.1_ASM808766v1_4083,True
GCF_008087665.1_ASM808766v1_4104,True
GCF_008087665.1_ASM808766v1_4379,True
GCF_008087665.1_ASM808766v1_4463,True
GCF_008087665.1_ASM808766v1_4612,True
GCF_008087665.1_ASM808766v1_4733,True
GCF_008087665.1_ASM808766v1_4819,True
GCF_008087665.1_ASM808766v1_4836,True
GCF_008087665.1_ASM808766v1_4882,True
GCF_008087665.1_ASM808766v1_518,True
GCF_008087665.1_ASM808766v1_542,True
GCF_008087665.1_ASM808766v1_543,True
GCF_008087665.1_ASM808766v1_677,True
GCF_008087665.1_ASM808766v1_750,True
GCF_008087665.1_ASM808766v1_758,True
GCF_008087665.1_ASM808766v1_765,True
GCF_008087665.1_ASM808766v1_796,True
GCF_008087665.1_ASM808766v1_854,True
GCF_008087665.1_ASM808766v1_981,True
GCF_008254045.1_ASM825404v1_1019,True
GCF_008254045.1_ASM825404v1_133,True
GCF_008254045.1_ASM825404v1_1356,False
GCF_008254045.1_ASM825404v1_1393,True
GCF_008254045.1_ASM825404v1_1445,True
GCF_008254045.1_ASM825404v1_1446,True
GCF_008254045.1_ASM825404v1_148,True
GCF_008254045.1_ASM825404v1_1528,True
GCF_008254045.1_ASM825404v1_1588,True
GCF_008254045.1_ASM825404v1_1735,True
GCF_008254045.1_ASM825404v1_1840,True
GCF_008254045.1_ASM825404v1_1859,False
GCF_008254045.1_ASM825404v1_1884,True
GCF_008254045.1_ASM825404v1_1973,True
GCF_008254045.1_ASM825404v1_20,True
GCF_008254045.1_ASM825404v1_2107,True
GCF_008254045.1_ASM825404v1_2158,False
GCF_008254045.1_ASM825404v1_2175,True
GCF_008254045.1_ASM825404v1_2215,True
GCF_008254045.1_ASM825404v1_224,True
GCF_008254045.1_ASM825404v1_2654,True
GCF_008254045.1_ASM825404v1_2728,True
GCF_008254045.1_ASM825404v1_279,True
GCF_008254045.1_ASM825404v1_2803,True
GCF_008254045.1_ASM825404v1_281,True
GCF_008254045.1_ASM825404v1_2885,True
GCF_008254045.1_ASM825404v1_289,True
GCF_008254045.1_ASM825404v1_3005,True
GCF_008254045.1_ASM825404v1_3022,True
GCF_008254045.1_ASM825404v1_3033,True
GCF_008254045.1_ASM825404v1_3074,True
GCF_008254045.1_ASM825404v1_3127,True
GCF_008254045.1_ASM825404v1_3141,True
GCF_008254045.1_ASM825404v1_3179,True
GCF_008254045.1_ASM825404v1_3181,True
GCF_008254045.1_ASM825404v1_3241,True
GCF_008254045.1_ASM825404v1_3250,True
GCF_008254045.1_ASM825404v1_3265,True
GCF_008254045.1_ASM825404v1_3268,True
GCF_008254045.1_ASM825404v1_3423,True
GCF_008254045.1_ASM825404v1_3508,True
GCF_008254045.1_ASM825404v1_3526,True
GCF_008254045.1_ASM825404v1_3593,True
GCF_008254045.1_ASM825404v1_3693,True
GCF_008254045.1_ASM825404v1_3737,True
GCF_008254045.1_ASM825404v1_3747,True
GCF_008254045.1_ASM825404v1_3784,True
GCF_008254045.1_ASM825404v1_3792,True
GCF_008254045.1_ASM825404v1_4034,True
GCF_008254045.1_ASM825404v1_4175,True
GCF_008254045.1_ASM825404v1_4228,True
GCF_008254045.1_ASM825404v1_4552,True
GCF_008254045.1_ASM825404v1_4791,True
GCF_008254045.1_ASM825404v1_4836,True
GCF_008254045.1_ASM825404v1_4840,True
GCF_008254045.1_ASM825404v1_4851,True
GCF_008254045.1_ASM825404v1_4877,True
GCF_008254045.1_ASM825404v1_489,True
GCF_008254045.1_ASM825404v1_5183,True
GCF_008254045.1_ASM825404v1_528,True
GCF_008254045.1_ASM825404v1_5307,False
GCF_008254045.1_ASM825404v1_5502,True
GCF_008254045.1_ASM825404v1_5504,True
GCF_008254045.1_ASM825404v1_5515,True
GCF_008254045.1_ASM825404v1_5592,True
GCF_008254045.1_ASM825404v1_5738,True
GCF_008254045.1_ASM825404v1_6143,True
GCF_008254045.1_ASM825404v1_6149,True
GCF_008254045.1_ASM825404v1_636,True
GCF_008254045.1_ASM825404v1_6375,True
GCF_008254045.1_ASM825404v1_6385,True
GCF_008254045.1_ASM825404v1_6526,True
GCF_008254045.1_ASM825404v1_6553,True
GCF_008254045.1_ASM825404v1_6558,True
GCF_008254045.1_ASM825404v1_6692,True
GCF_008254045.1_ASM825404v1_6841,True
GCF_008254045.1_ASM825404v1_6944,True
GCF_008254045.1_ASM825404v1_7060,True
GCF_008254045.1_ASM825404v1_7066,True
GCF_008254045.1_ASM825404v1_7216,True
GCF_008254045.1_ASM825404v1_7346,True
GCF_008254045.1_ASM825404v1_7410,True
GCF_008254045.1_ASM825404v1_7720,True
GCF_008254045.1_ASM825404v1_7769,True
GCF_008254045.1_ASM825404v1_7781,True
GCF_008254045.1_ASM825404v1_7851,True
GCF_008254045.1_ASM825404v1_7880,True
GCF_008254045.1_ASM825404v1_7894,True
GCF_008254045.1_ASM825404v1_7957,True
GCF_008254045.1_ASM825404v1_952,True
GCF_008254045.1_ASM825404v1_953,True
GCF_008298035.1_ASM829803v1_1016,True
GCF_008298035.1_ASM829803v1_171,True
GCF_008298035.1_ASM829803v1_1799,True
GCF_008298035.1_ASM829803v1_1914,True
GCF_008298035.1_ASM829803v1_2486,True
GCF_008298035.1_ASM829803v1_2520,True
GCF_008298035.1_ASM829803v1_2967,True
GCF_008298035.1_ASM829803v1_3081,True
GCF_008298035.1_ASM829803v1_3210,True
GCF_008298035.1_ASM829803v1_3630,True
GCF_008298035.1_ASM829803v1_3787,True
GCF_008298035.1_ASM829803v1_3806,True
GCF_008298035.1_ASM829803v1_4462,False
GCF_008298035.1_ASM829803v1_467,True
GCF_008298035.1_ASM829803v1_4947,True
GCF_008298035.1_ASM829803v1_5062,True
GCF_008298035.1_ASM829803v1_5759,True
GCF_008298035.1_ASM829803v1_5832,True
GCF_008298035.1_ASM829803v1_795,False
GCF_008298035.1_ASM829803v1_80,True
GCF_008298035.1_ASM829803v1_885,False
GCF_008298035.1_ASM829803v1_908,True
GCF_008298035.1_ASM829803v1_920,True
GCF_008329785.1_ASM832978v1_60,True
GCF_008330225.1_ASM833022v1_1015,True
GCF_008330225.1_ASM833022v1_1380,True
GCF_008330225.1_ASM833022v1_1466,True
GCF_008330225.1_ASM833022v1_1563,True
GCF_008330225.1_ASM833022v1_1619,False
GCF_008330225.1_ASM833022v1_177,True
GCF_008330225.1_ASM833022v1_1890,True
GCF_008330225.1_ASM833022v1_1899,True
GCF_008330225.1_ASM833022v1_2029,True
GCF_008330225.1_ASM833022v1_2223,True
GCF_008330225.1_ASM833022v1_2233,True
GCF_008330225.1_ASM833022v1_2348,True
GCF_008330225.1_ASM833022v1_2388,True
GCF_008330225.1_ASM833022v1_2431,True
GCF_008330225.1_ASM833022v1_2489,True
GCF_008330225.1_ASM833022v1_2558,True
GCF_008330225.1_ASM833022v1_2730,True
GCF_008330225.1_ASM833022v1_2758,True
GCF_008330225.1_ASM833022v1_2759,True
GCF_008330225.1_ASM833022v1_307,True
GCF_008330225.1_ASM833022v1_3207,True
GCF_008330225.1_ASM833022v1_3377,True
GCF_008330225.1_ASM833022v1_3490,True
GCF_008330225.1_ASM833022v1_3605,True
GCF_008330225.1_ASM833022v1_3782,True
GCF_008330225.1_ASM833022v1_925,False
GCF_008630935.1_ASM863093v1_1017,True
GCF_008630935.1_ASM863093v1_1117,True
GCF_008630935.1_ASM863093v1_1377,True
GCF_008630935.1_ASM863093v1_218,False
GCF_008838325.1_ASM883832v1_1138,True
GCF_008838325.1_ASM883832v1_1277,True
GCF_008838325.1_ASM883832v1_1424,False
GCF_008838325.1_ASM883832v1_153,True
GCF_008838325.1_ASM883832v1_1558,True
GCF_008838325.1_ASM883832v1_1903,True
GCF_008838325.1_ASM883832v1_2187,True
GCF_008838325.1_ASM883832v1_2275,True
GCF_008838325.1_ASM883832v1_2302,True
GCF_008838325.1_ASM883832v1_396,True
GCF_008838325.1_ASM883832v1_440,True
GCF_008838325.1_ASM883832v1_468,True
GCF_008838325.1_ASM883832v1_7,True
GCF_008838325.1_ASM883832v1_903,False
GCF_008838325.1_ASM883832v1_96,False
GCF_008926505.1_ASM892650v1_2647,True
GCF_009002475.1_ASM900247v1_1031,True
GCF_009002475.1_ASM900247v1_1050,True
GCF_009002475.1_ASM900247v1_1061,True
GCF_009002475.1_ASM900247v1_1063,True
GCF_009002475.1_ASM900247v1_1075,True
GCF_009002475.1_ASM900247v1_1093,True
GCF_009002475.1_ASM900247v1_1095,True
GCF_009002475.1_ASM900247v1_1115,True
GCF_009002475.1_ASM900247v1_1165,True
GCF_009002475.1_ASM900247v1_1176,True
GCF_009002475.1_ASM900247v1_1179,True
GCF_009002475.1_ASM900247v1_1195,True
GCF_009002475.1_ASM900247v1_1214,True
GCF_009002475.1_ASM900247v1_1224,True
GCF_009002475.1_ASM900247v1_123,True
GCF_009002475.1_ASM900247v1_1232,True
GCF_009002475.1_ASM900247v1_1241,True
GCF_009002475.1_ASM900247v1_1274,True
GCF_009002475.1_ASM900247v1_1277,True
GCF_009002475.1_ASM900247v1_1282,True
GCF_009002475.1_ASM900247v1_1283,True
GCF_009002475.1_ASM900247v1_1284,True
GCF_009002475.1_ASM900247v1_1311,True
GCF_009002475.1_ASM900247v1_1319,True
GCF_009002475.1_ASM900247v1_1325,True
GCF_009002475.1_ASM900247v1_1334,True
GCF_009002475.1_ASM900247v1_1344,True
GCF_009002475.1_ASM900247v1_1460,True
GCF_009002475.1_ASM900247v1_1492,True
GCF_009002475.1_ASM900247v1_155,True
GCF_009002475.1_ASM900247v1_1553,True
GCF_009002475.1_ASM900247v1_159,True
GCF_009002475.1_ASM900247v1_1611,True
GCF_009002475.1_ASM900247v1_1621,True
GCF_009002475.1_ASM900247v1_1637,True
GCF_009002475.1_ASM900247v1_1700,True
GCF_009002475.1_ASM900247v1_1702,True
GCF_009002475.1_ASM900247v1_1705,True
GCF_009002475.1_ASM900247v1_1721,True
GCF_009002475.1_ASM900247v1_1774,True
GCF_009002475.1_ASM900247v1_180,True
GCF_009002475.1_ASM900247v1_1832,True
GCF_009002475.1_ASM900247v1_1849,True
GCF_009002475.1_ASM900247v1_186,True
GCF_009002475.1_ASM900247v1_1884,False
GCF_009002475.1_ASM900247v1_1896,True
GCF_009002475.1_ASM900247v1_1900,True
GCF_009002475.1_ASM900247v1_191,True
GCF_009002475.1_ASM900247v1_196,True
GCF_009002475.1_ASM900247v1_2019,True
GCF_009002475.1_ASM900247v1_2042,True
GCF_009002475.1_ASM900247v1_2048,True
GCF_009002475.1_ASM900247v1_2074,True
GCF_009002475.1_ASM900247v1_2126,True
GCF_009002475.1_ASM900247v1_2172,True
GCF_009002475.1_ASM900247v1_2198,True
GCF_009002475.1_ASM900247v1_2216,True
GCF_009002475.1_ASM900247v1_2252,True
GCF_009002475.1_ASM900247v1_2253,True
GCF_009002475.1_ASM900247v1_2256,True
GCF_009002475.1_ASM900247v1_2260,True
GCF_009002475.1_ASM900247v1_2312,True
GCF_009002475.1_ASM900247v1_2336,True
GCF_009002475.1_ASM900247v1_2372,True
GCF_009002475.1_ASM900247v1_2373,True
GCF_009002475.1_ASM900247v1_2374,True
GCF_009002475.1_ASM900247v1_2391,True
GCF_009002475.1_ASM900247v1_2392,True
GCF_009002475.1_ASM900247v1_2393,True
GCF_009002475.1_ASM900247v1_242,True
GCF_009002475.1_ASM900247v1_2423,True
GCF_009002475.1_ASM900247v1_2439,True
